Index,file,DLM_Distribute_lines,DLM_Initialized_vectors,DLM_closest_matching_line,DLM_convolve,Spectral Points,Tgas,Tref,Trot,Tvib,_check_line_databank,_generate_wavenumber_arrays,add_at_used,broadening_max_width,broadening_method,calc_hwhm,calc_line_broadening,calc_lineshift,calc_other_spectral_quan,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,path_length,precompute_DLM_lineshapes,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,reinitialize,reinitialize_1,reinitialize_2,reinitialize_3,reinitialize_4,rot_distribution,scaled_eq_linestrength,self_absorption,spectrum_calc_before_obj,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding
46,20210722_Tvib300K_Trot300K_46.spec,0.000603199005127,9.29832458496094E-06,0.001166343688965,0.057933807373047,5882.35294117647,300,296,300,300,0.000396013259888,0.000515699386597,cython,300,voigt,0.010438680648804,0.064321994781494,0.000826120376587,0.00090217590332,0.09,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963185.20193,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.004316806793213,1000,"{'_check_line_databank': 0.0003960132598876953, 'reinitialize_1': 0.001829385757446289, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.0016596317291259766, 'reinitialize_4': 5.936622619628906e-05, 'reinitialize': 0.0035686492919921875, 'scaled_eq_linestrength': 0.0073506832122802734, 'calc_lineshift': 0.0008261203765869141, 'calc_hwhm': 0.010438680648803711, '_generate_wavenumber_arrays': 0.0005156993865966797, 'precompute_DLM_lineshapes': 0.004316806793212891, 'DLM_Initialized_vectors': 9.298324584960938e-06, 'DLM_closest_matching_line': 0.0011663436889648438, 'DLM_Distribute_lines': 0.0006031990051269531, 'DLM_convolve': 0.057933807373046875, 'calc_line_broadening': 0.06432199478149414, 'calc_other_spectral_quan': 0.0009021759033203125, 'spectrum_calc_before_obj': 0.08840680122375488}",0,0.9.29,0.003568649291992,0.001829385757446,1.16825103759766E-05,0.001659631729126,5.93662261962891E-05,boltzmann,0.00735068321228,1,0.088406801223755,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.068,5003
47,20210722_Tvib300K_Trot300K_47.spec,0.00076150894165,6.43730163574219E-06,0.001141786575317,0.059266567230225,6060.60606060606,300,296,300,300,0.000418901443481,0.000564336776733,cython,300,voigt,0.007566690444946,0.065646886825562,0.000715255737305,0.000824928283691,0.09,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963185.39393,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.004074811935425,1000,"{'_check_line_databank': 0.0004189014434814453, 'reinitialize_1': 0.002454996109008789, 'reinitialize_2': 1.2159347534179688e-05, 'reinitialize_3': 0.0014464855194091797, 'reinitialize_4': 3.6716461181640625e-05, 'reinitialize': 0.003957033157348633, 'scaled_eq_linestrength': 0.006264925003051758, 'calc_lineshift': 0.0007152557373046875, 'calc_hwhm': 0.007566690444946289, '_generate_wavenumber_arrays': 0.0005643367767333984, 'precompute_DLM_lineshapes': 0.004074811935424805, 'DLM_Initialized_vectors': 6.4373016357421875e-06, 'DLM_closest_matching_line': 0.0011417865753173828, 'DLM_Distribute_lines': 0.0007615089416503906, 'DLM_convolve': 0.05926656723022461, 'calc_line_broadening': 0.06564688682556152, 'calc_other_spectral_quan': 0.0008249282836914062, 'spectrum_calc_before_obj': 0.08603119850158691}",0,0.9.29,0.003957033157349,0.002454996109009,1.21593475341797E-05,0.001446485519409,3.67164611816406E-05,boltzmann,0.006264925003052,1,0.086031198501587,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.066,5003
48,20210722_Tvib300K_Trot300K_48.spec,0.00065279006958,6.43730163574219E-06,0.001190662384033,0.057572603225708,6250,300,296,300,300,0.00033712387085,0.000530242919922,cython,300,voigt,0.008352518081665,0.063867568969727,0.000802755355835,0.001029253005981,0.08,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963185.58193,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.004259824752808,1000,"{'_check_line_databank': 0.0003371238708496094, 'reinitialize_1': 0.001209259033203125, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0013835430145263672, 'reinitialize_4': 3.528594970703125e-05, 'reinitialize': 0.0026450157165527344, 'scaled_eq_linestrength': 0.0070018768310546875, 'calc_lineshift': 0.0008027553558349609, 'calc_hwhm': 0.008352518081665039, '_generate_wavenumber_arrays': 0.000530242919921875, 'precompute_DLM_lineshapes': 0.004259824752807617, 'DLM_Initialized_vectors': 6.4373016357421875e-06, 'DLM_closest_matching_line': 0.0011906623840332031, 'DLM_Distribute_lines': 0.0006527900695800781, 'DLM_convolve': 0.05757260322570801, 'calc_line_broadening': 0.06386756896972656, 'calc_other_spectral_quan': 0.0010292530059814453, 'spectrum_calc_before_obj': 0.08464550971984863}",0,0.9.29,0.002645015716553,0.001209259033203,1.12056732177734E-05,0.001383543014526,3.52859497070312E-05,boltzmann,0.007001876831055,1,0.084645509719849,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.064,5003
49,20210722_Tvib300K_Trot300K_49.spec,0.000647783279419,9.5367431640625E-06,0.001225471496582,0.065410137176514,6451.61290322581,300,296,300,300,0.000334739685059,0.000593900680542,cython,300,voigt,0.00986647605896,0.072416543960571,0.000878572463989,0.000834465026855,0.09,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963185.77793,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.004710674285889,1000,"{'_check_line_databank': 0.00033473968505859375, 'reinitialize_1': 0.001547098159790039, 'reinitialize_2': 1.6450881958007812e-05, 'reinitialize_3': 0.0014905929565429688, 'reinitialize_4': 3.790855407714844e-05, 'reinitialize': 0.0031003952026367188, 'scaled_eq_linestrength': 0.006626605987548828, 'calc_lineshift': 0.0008785724639892578, 'calc_hwhm': 0.009866476058959961, '_generate_wavenumber_arrays': 0.0005939006805419922, 'precompute_DLM_lineshapes': 0.004710674285888672, 'DLM_Initialized_vectors': 9.5367431640625e-06, 'DLM_closest_matching_line': 0.0012254714965820312, 'DLM_Distribute_lines': 0.0006477832794189453, 'DLM_convolve': 0.06541013717651367, 'calc_line_broadening': 0.07241654396057129, 'calc_other_spectral_quan': 0.0008344650268554688, 'spectrum_calc_before_obj': 0.09471726417541504}",0,0.9.29,0.003100395202637,0.00154709815979,1.64508819580078E-05,0.001490592956543,3.79085540771484E-05,boltzmann,0.006626605987549,1,0.094717264175415,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.062,5003
50,20210722_Tvib300K_Trot300K_50.spec,0.000676155090332,8.58306884765625E-06,0.001167297363281,0.068774223327637,6666.66666666667,300,296,300,300,0.000430345535278,0.000551462173462,cython,300,voigt,0.010135412216187,0.07574987411499,0.000879526138306,0.001126289367676,0.1,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963185.98193,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.004930734634399,1000,"{'_check_line_databank': 0.0004303455352783203, 'reinitialize_1': 0.0011639595031738281, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0013568401336669922, 'reinitialize_4': 3.5762786865234375e-05, 'reinitialize': 0.002573251724243164, 'scaled_eq_linestrength': 0.006547212600708008, 'calc_lineshift': 0.0008795261383056641, 'calc_hwhm': 0.010135412216186523, '_generate_wavenumber_arrays': 0.0005514621734619141, 'precompute_DLM_lineshapes': 0.004930734634399414, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.00116729736328125, 'DLM_Distribute_lines': 0.0006761550903320312, 'DLM_convolve': 0.06877422332763672, 'calc_line_broadening': 0.07574987411499023, 'calc_other_spectral_quan': 0.0011262893676757812, 'spectrum_calc_before_obj': 0.09806156158447266}",0,0.9.29,0.002573251724243,0.001163959503174,1.12056732177734E-05,0.001356840133667,3.57627868652344E-05,boltzmann,0.006547212600708,1,0.098061561584473,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.06,5003
51,20210722_Tvib300K_Trot300K_51.spec,0.000722885131836,8.58306884765625E-06,0.00119948387146,0.084663152694702,6896.55172413794,300,296,300,300,0.000326633453369,0.000701427459717,cython,300,voigt,0.010241270065308,0.091828346252441,0.000745296478271,0.000850915908813,0.11,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963186.20193,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.004874706268311,1000,"{'_check_line_databank': 0.0003266334533691406, 'reinitialize_1': 0.0013594627380371094, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0018787384033203125, 'reinitialize_4': 3.9577484130859375e-05, 'reinitialize': 0.0032958984375, 'scaled_eq_linestrength': 0.006049394607543945, 'calc_lineshift': 0.0007452964782714844, 'calc_hwhm': 0.010241270065307617, '_generate_wavenumber_arrays': 0.0007014274597167969, 'precompute_DLM_lineshapes': 0.004874706268310547, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.001199483871459961, 'DLM_Distribute_lines': 0.0007228851318359375, 'DLM_convolve': 0.08466315269470215, 'calc_line_broadening': 0.0918283462524414, 'calc_other_spectral_quan': 0.0008509159088134766, 'spectrum_calc_before_obj': 0.11413192749023438}",0,0.9.29,0.0032958984375,0.001359462738037,1.12056732177734E-05,0.00187873840332,3.95774841308594E-05,boltzmann,0.006049394607544,1,0.114131927490234,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.058,5003
52,20210722_Tvib300K_Trot300K_52.spec,0.000775098800659,9.05990600585938E-06,0.001215696334839,0.08784818649292,7142.85714285715,300,296,300,300,0.000338077545166,0.000513315200806,cython,300,voigt,0.007781028747559,0.095238208770752,0.000732421875,0.000813007354736,0.11,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963186.42593,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.004987955093384,1000,"{'_check_line_databank': 0.0003380775451660156, 'reinitialize_1': 0.0012633800506591797, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.0013833045959472656, 'reinitialize_4': 3.600120544433594e-05, 'reinitialize': 0.0026998519897460938, 'scaled_eq_linestrength': 0.0061187744140625, 'calc_lineshift': 0.000732421875, 'calc_hwhm': 0.007781028747558594, '_generate_wavenumber_arrays': 0.0005133152008056641, 'precompute_DLM_lineshapes': 0.004987955093383789, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.0012156963348388672, 'DLM_Distribute_lines': 0.0007750988006591797, 'DLM_convolve': 0.08784818649291992, 'calc_line_broadening': 0.09523820877075195, 'calc_other_spectral_quan': 0.0008130073547363281, 'spectrum_calc_before_obj': 0.11429309844970703}",0,0.9.29,0.002699851989746,0.001263380050659,1.16825103759766E-05,0.001383304595947,3.60012054443359E-05,boltzmann,0.006118774414063,1,0.114293098449707,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.056,5003
53,20210722_Tvib300K_Trot300K_53.spec,0.000696897506714,6.67572021484375E-06,0.001171827316284,0.090039491653442,7407.40740740741,300,296,300,300,0.00032639503479,0.00053596496582,cython,300,voigt,0.009261608123779,0.096855640411377,0.001028776168823,0.001291990280151,0.12,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963186.64993,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.004803419113159,1000,"{'_check_line_databank': 0.00032639503479003906, 'reinitialize_1': 0.0014061927795410156, 'reinitialize_2': 1.1920928955078125e-05, 'reinitialize_3': 0.0015761852264404297, 'reinitialize_4': 5.364418029785156e-05, 'reinitialize': 0.003055095672607422, 'scaled_eq_linestrength': 0.007269620895385742, 'calc_lineshift': 0.0010287761688232422, 'calc_hwhm': 0.009261608123779297, '_generate_wavenumber_arrays': 0.0005359649658203125, 'precompute_DLM_lineshapes': 0.00480341911315918, 'DLM_Initialized_vectors': 6.67572021484375e-06, 'DLM_closest_matching_line': 0.0011718273162841797, 'DLM_Distribute_lines': 0.0006968975067138672, 'DLM_convolve': 0.09003949165344238, 'calc_line_broadening': 0.09685564041137695, 'calc_other_spectral_quan': 0.0012919902801513672, 'spectrum_calc_before_obj': 0.11969876289367676}",0,0.9.29,0.003055095672607,0.001406192779541,1.19209289550781E-05,0.00157618522644,5.36441802978516E-05,boltzmann,0.007269620895386,1,0.119698762893677,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.054,5003
54,20210722_Tvib300K_Trot300K_54.spec,0.000764608383179,8.82148742675781E-06,0.001234292984009,0.099578380584717,7692.3076923077,300,296,300,300,0.000381946563721,0.000572443008423,cython,300,voigt,0.010402679443359,0.107084274291992,0.000976800918579,0.000816345214844,0.13,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963186.88193,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.005093097686768,1000,"{'_check_line_databank': 0.0003819465637207031, 'reinitialize_1': 0.0012044906616210938, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0013349056243896484, 'reinitialize_4': 3.552436828613281e-05, 'reinitialize': 0.002591371536254883, 'scaled_eq_linestrength': 0.006250143051147461, 'calc_lineshift': 0.0009768009185791016, 'calc_hwhm': 0.010402679443359375, '_generate_wavenumber_arrays': 0.0005724430084228516, 'precompute_DLM_lineshapes': 0.005093097686767578, 'DLM_Initialized_vectors': 8.821487426757812e-06, 'DLM_closest_matching_line': 0.001234292984008789, 'DLM_Distribute_lines': 0.0007646083831787109, 'DLM_convolve': 0.0995783805847168, 'calc_line_broadening': 0.10708427429199219, 'calc_other_spectral_quan': 0.00081634521484375, 'spectrum_calc_before_obj': 0.1291346549987793}",0,0.9.29,0.002591371536255,0.001204490661621,1.09672546386719E-05,0.00133490562439,3.55243682861328E-05,boltzmann,0.006250143051147,1,0.129134654998779,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.052,5003
55,20210722_Tvib300K_Trot300K_55.spec,0.000764608383179,6.67572021484375E-06,0.00120997428894,0.095597743988037,8000.00000000001,300,296,300,300,0.000471591949463,0.000555753707886,cython,300,voigt,0.009480476379395,0.102790117263794,0.000900030136108,0.001017332077026,0.13,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963187.12193,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.005073547363281,1000,"{'_check_line_databank': 0.0004715919494628906, 'reinitialize_1': 0.0014896392822265625, 'reinitialize_2': 1.6450881958007812e-05, 'reinitialize_3': 0.0019805431365966797, 'reinitialize_4': 5.3882598876953125e-05, 'reinitialize': 0.0035483837127685547, 'scaled_eq_linestrength': 0.008407354354858398, 'calc_lineshift': 0.0009000301361083984, 'calc_hwhm': 0.009480476379394531, '_generate_wavenumber_arrays': 0.0005557537078857422, 'precompute_DLM_lineshapes': 0.00507354736328125, 'DLM_Initialized_vectors': 6.67572021484375e-06, 'DLM_closest_matching_line': 0.0012099742889404297, 'DLM_Distribute_lines': 0.0007646083831787109, 'DLM_convolve': 0.09559774398803711, 'calc_line_broadening': 0.10279011726379395, 'calc_other_spectral_quan': 0.0010173320770263672, 'spectrum_calc_before_obj': 0.12724018096923828}",0,0.9.29,0.003548383712769,0.001489639282227,1.64508819580078E-05,0.001980543136597,5.38825988769531E-05,boltzmann,0.008407354354858,1,0.127240180969238,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.05,5003
56,20210722_Tvib300K_Trot300K_56.spec,0.000914573669434,6.43730163574219E-06,0.001233577728271,0.102399587631226,8333.33333333334,300,296,300,300,0.000334739685059,0.000535488128662,cython,300,voigt,0.008378744125366,0.110143423080444,0.000800848007202,0.000818252563477,0.13,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963187.36193,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.005224466323853,1000,"{'_check_line_databank': 0.00033473968505859375, 'reinitialize_1': 0.0012888908386230469, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.001957416534423828, 'reinitialize_4': 5.698204040527344e-05, 'reinitialize': 0.003322601318359375, 'scaled_eq_linestrength': 0.0068359375, 'calc_lineshift': 0.0008008480072021484, 'calc_hwhm': 0.008378744125366211, '_generate_wavenumber_arrays': 0.0005354881286621094, 'precompute_DLM_lineshapes': 0.005224466323852539, 'DLM_Initialized_vectors': 6.4373016357421875e-06, 'DLM_closest_matching_line': 0.0012335777282714844, 'DLM_Distribute_lines': 0.0009145736694335938, 'DLM_convolve': 0.10239958763122559, 'calc_line_broadening': 0.11014342308044434, 'calc_other_spectral_quan': 0.0008182525634765625, 'spectrum_calc_before_obj': 0.13123488426208496}",0,0.9.29,0.003322601318359,0.001288890838623,1.12056732177734E-05,0.001957416534424,5.69820404052734E-05,boltzmann,0.0068359375,1,0.131234884262085,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.048,5003
57,20210722_Tvib300K_Trot300K_57.spec,0.001301765441895,9.77516174316406E-06,0.001296520233154,0.12803316116333,8695.65217391305,300,296,300,300,0.000330686569214,0.000550746917725,cython,300,voigt,0.008243083953857,0.13756251335144,0.000854015350342,0.000906229019165,0.16,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963187.63393,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.006561994552612,1000,"{'_check_line_databank': 0.0003306865692138672, 'reinitialize_1': 0.001201629638671875, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.001398324966430664, 'reinitialize_4': 3.504753112792969e-05, 'reinitialize': 0.0026514530181884766, 'scaled_eq_linestrength': 0.0061032772064208984, 'calc_lineshift': 0.0008540153503417969, 'calc_hwhm': 0.008243083953857422, '_generate_wavenumber_arrays': 0.0005507469177246094, 'precompute_DLM_lineshapes': 0.006561994552612305, 'DLM_Initialized_vectors': 9.775161743164062e-06, 'DLM_closest_matching_line': 0.0012965202331542969, 'DLM_Distribute_lines': 0.0013017654418945312, 'DLM_convolve': 0.12803316116333008, 'calc_line_broadening': 0.13756251335144043, 'calc_other_spectral_quan': 0.0009062290191650391, 'spectrum_calc_before_obj': 0.1572580337524414}",0,0.9.29,0.002651453018188,0.001201629638672,1.12056732177734E-05,0.001398324966431,3.50475311279297E-05,boltzmann,0.006103277206421,1,0.157258033752441,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.046,5003
58,20210722_Tvib300K_Trot300K_58.spec,0.000878095626831,9.5367431640625E-06,0.001588344573975,0.12952446937561,9090.9090909091,300,296,300,300,0.000332117080688,0.000783920288086,cython,300,voigt,0.009880065917969,0.139156579971313,0.001206159591675,0.000854015350342,0.16,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963187.90593,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.006709814071655,1000,"{'_check_line_databank': 0.00033211708068847656, 'reinitialize_1': 0.001337289810180664, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.0014100074768066406, 'reinitialize_4': 3.409385681152344e-05, 'reinitialize': 0.0027990341186523438, 'scaled_eq_linestrength': 0.005835533142089844, 'calc_lineshift': 0.0012061595916748047, 'calc_hwhm': 0.00988006591796875, '_generate_wavenumber_arrays': 0.0007839202880859375, 'precompute_DLM_lineshapes': 0.0067098140716552734, 'DLM_Initialized_vectors': 9.5367431640625e-06, 'DLM_closest_matching_line': 0.0015883445739746094, 'DLM_Distribute_lines': 0.0008780956268310547, 'DLM_convolve': 0.12952446937561035, 'calc_line_broadening': 0.13915657997131348, 'calc_other_spectral_quan': 0.0008540153503417969, 'spectrum_calc_before_obj': 0.1609182357788086}",0,0.9.29,0.002799034118652,0.001337289810181,1.16825103759766E-05,0.001410007476807,3.40938568115234E-05,boltzmann,0.00583553314209,1,0.160918235778809,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.044,5003
59,20210722_Tvib300K_Trot300K_59.spec,0.0010085105896,6.67572021484375E-06,0.001205444335938,0.166723251342773,9523.80952380953,300,296,300,300,0.000411510467529,0.000645875930786,cython,300,voigt,0.00914454460144,0.175153255462646,0.000795364379883,0.000877618789673,0.2,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963188.23393,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.005857467651367,1000,"{'_check_line_databank': 0.0004115104675292969, 'reinitialize_1': 0.0013549327850341797, 'reinitialize_2': 1.9073486328125e-05, 'reinitialize_3': 0.0015408992767333984, 'reinitialize_4': 4.100799560546875e-05, 'reinitialize': 0.0029654502868652344, 'scaled_eq_linestrength': 0.006578207015991211, 'calc_lineshift': 0.0007953643798828125, 'calc_hwhm': 0.00914454460144043, '_generate_wavenumber_arrays': 0.0006458759307861328, 'precompute_DLM_lineshapes': 0.0058574676513671875, 'DLM_Initialized_vectors': 6.67572021484375e-06, 'DLM_closest_matching_line': 0.0012054443359375, 'DLM_Distribute_lines': 0.0010085105895996094, 'DLM_convolve': 0.16672325134277344, 'calc_line_broadening': 0.17515325546264648, 'calc_other_spectral_quan': 0.0008776187896728516, 'spectrum_calc_before_obj': 0.1966402530670166}",0,0.9.29,0.002965450286865,0.001354932785034,1.9073486328125E-05,0.001540899276733,4.10079956054688E-05,boltzmann,0.006578207015991,1,0.196640253067017,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.042,5003
